cement,slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,compressive_strength,water_cement_ratio,water_binder_ratio,slag_replacement_ratio,fly_ash_replacement_ratio,aggregate_paste_ratio,fine_to_coarse_ratio,total_binder,supplementary_replacement_ratio,superplasticizer_binder_ratio,paste_volume_proxy,log_age,cement_age_interaction,binder_age_interaction,water_binder_age
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,3,10.0318758,0.849980432230291,0.5612438268060181,0.0,0.33969794418284144,3.288257471264368,0.7369244219933941,348.28,0.33969794418284144,0.013293901458596533,548.38,1.3862943611198906,318.8061142267412,482.81860009083545,0.40485184283129333
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,14,20.08443588,0.849980432230291,0.5612438268060181,0.0,0.33969794418284144,3.288257471264368,0.7369244219933941,348.28,0.33969794418284144,0.013293901458596533,548.38,2.70805020110221,622.7703047474753,943.1597240398777,0.2072501560634234
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,28,24.48329276,0.849980432230291,0.5612438268060181,0.0,0.33969794418284144,3.288257471264368,0.7369244219933941,348.28,0.33969794418284144,0.013293901458596533,548.38,3.367295829986474,774.3770220219894,1172.761791667689,0.16667493892518276
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,56,31.53663224,0.849980432230291,0.5612438268060181,0.0,0.33969794418284144,3.288257471264368,0.7369244219933941,348.28,0.33969794418284144,0.013293901458596533,548.38,4.04305126783455,929.7805000639115,1408.1138955614172,0.13881689586059073
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,100,35.34253976,0.849980432230291,0.5612438268060181,0.0,0.33969794418284144,3.288257471264368,0.7369244219933941,348.28,0.33969794418284144,0.013293901458596533,548.38,4.61512051684126,1061.3392652579844,1607.3541736054738,0.12160978781766503
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,3,9.4458212,0.8503204791425869,0.5129627281947262,0.0,0.39674188640973634,3.9606384984393657,0.7376068376068377,315.52,0.39674188640973634,0.03131338742393509,487.25,1.3862943611198906,263.86726869555997,437.4035968205479,0.3700243920637024
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,14,22.7182342,0.8503204791425869,0.5129627281947262,0.0,0.39674188640973634,3.9606384984393657,0.7376068376068377,315.52,0.39674188640973634,0.03131338742393509,487.25,2.70805020110221,515.4502752777946,854.4439994517693,0.18942142504815607
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,28,28.46846404,0.8503204791425869,0.5129627281947262,0.0,0.39674188640973634,3.9606384984393657,0.7376068376068377,315.52,0.39674188640973634,0.03131338742393509,487.25,3.367295829986474,640.9310882796256,1062.4491802773323,0.1523366980788221
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,56,38.56239268,0.8503204791425869,0.5129627281947262,0.0,0.39674188640973634,3.9606384984393657,0.7376068376068377,315.52,0.39674188640973634,0.03131338742393509,487.25,4.04305126783455,769.5543783196283,1275.6635360271573,0.12687514805358083
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,100,40.38950408,0.8503204791425869,0.5129627281947262,0.0,0.39674188640973634,3.9606384984393657,0.7376068376068377,315.52,0.39674188640973634,0.03131338742393509,487.25,4.61512051684126,878.4420391755654,1456.162825473754,0.11114828449719766
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,3,10.76272036,1.0624360286591608,0.5357663347097401,0.0,0.4957189701238766,3.6350678106836423,0.7369072359720387,329.36,0.4957189701238766,0.01363249939276172,510.31000000000006,1.3862943611198906,230.24963043840262,456.5899107784472,0.38647371708049927
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,14,25.48303296,1.0624360286591608,0.5357663347097401,0.0,0.4957189701238766,3.6350678106836423,0.7369072359720387,329.36,0.4957189701238766,0.01363249939276172,510.31000000000006,2.70805020110221,449.7800579010661,891.923414235024,0.19784209852966408
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,28,21.53923024,1.0624360286591608,0.5357663347097401,0.0,0.4957189701238766,3.6350678106836423,0.7369072359720387,329.36,0.4957189701238766,0.01363249939276172,510.31000000000006,3.367295829986474,559.2741644024535,1109.0525545643452,0.15910878098046177
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,56,28.62704352,1.0624360286591608,0.5357663347097401,0.0,0.4957189701238766,3.6350678106836423,0.7369072359720387,329.36,0.4957189701238766,0.01363249939276172,510.31000000000006,4.04305126783455,671.5103850746405,1331.6193655739876,0.13251534527206119
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,100,33.5430074,1.0624360286591608,0.5357663347097401,0.0,0.4957189701238766,3.6350678106836423,0.7369072359720387,329.36,0.4957189701238766,0.01363249939276172,510.31000000000006,4.61512051684126,766.5253666421648,1520.0360934268374,0.11608934864315011
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,3,7.74971024,0.7249181303959512,0.3256566629219494,0.1125555020595945,0.4382121649815439,3.7101955166360643,0.7368565221498063,373.86,0.5507676670411384,0.015299844861712939,501.33000000000004,1.3862943611198906,232.82813795008562,518.2800098482824,0.2349116263149726
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,14,17.8229546,0.7249181303959512,0.3256566629219494,0.1125555020595945,0.4382121649815439,3.7101955166360643,0.7368565221498063,373.86,0.5507676670411384,0.015299844861712939,501.33000000000004,2.70805020110221,454.81703127511616,1012.4316481840723,0.12025503175288371
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,28,24.24197616,0.7249181303959512,0.3256566629219494,0.1125555020595945,0.4382121649815439,3.7101955166360643,0.7368565221498063,373.86,0.5507676670411384,0.015299844861712939,501.33000000000004,3.367295829986474,565.5373346462283,1258.8972189987433,0.09671162837013268
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,56,32.8535314,0.7249181303959512,0.3256566629219494,0.1125555020595945,0.4382121649815439,3.7101955166360643,0.7368565221498063,373.86,0.5507676670411384,0.015299844861712939,501.33000000000004,4.04305126783455,679.0304604328127,1511.535146992625,0.08054725041771989
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,100,39.2311844,0.7249181303959512,0.3256566629219494,0.1125555020595945,0.4382121649815439,3.7101955166360643,0.7368565221498063,373.86,0.5507676670411384,0.015299844861712939,501.33000000000004,4.61512051684126,775.1094908034895,1725.4089564262733,0.07056298134221628
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,3,17.9953236,0.8502245929253229,0.5403532770310456,0.2915724991078863,0.07288569049601523,3.5737755555126545,0.736892475136048,336.28,0.36445818960390153,0.02039966694421316,524.85,1.3862943611198906,296.278830858543,466.18306775739677,0.3897824965503949
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,14,30.38520732,0.8502245929253229,0.5403532770310456,0.2915724991078863,0.07288569049601523,3.5737755555126545,0.736892475136048,336.28,0.36445818960390153,0.02039966694421316,524.85,2.70805020110221,578.7644889795644,910.6631216266511,0.19953591584495559
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,28,45.70536404,0.8502245929253229,0.5403532770310456,0.2915724991078863,0.07288569049601523,3.5737755555126545,0.736892475136048,336.28,0.36445818960390153,0.02039966694421316,524.85,3.367295829986474,719.6584647847093,1132.3542417078515,0.160470984526838
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,56,50.77301264,0.8502245929253229,0.5403532770310456,0.2915724991078863,0.07288569049601523,3.5737755555126545,0.736892475136048,336.28,0.36445818960390153,0.02039966694421316,524.85,4.04305126783455,864.0809169616001,1359.5972803474024,0.13364987016859117
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,100,53.90323368,0.8502245929253229,0.5403532770310456,0.2915724991078863,0.07288569049601523,3.5737755555126545,0.736892475136048,336.28,0.36445818960390153,0.02039966694421316,524.85,4.61512051684126,986.343556859314,1551.9727274033787,0.11708324301807858
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,3,13.18278112,0.8502058383233534,0.5403460783730749,0.2915502170422787,0.07290242017006601,3.5738109944410135,0.7368855534709193,336.34,0.36445263721234467,0.019771659630136173,524.7299999999999,1.3862943611198906,296.3342826329878,466.266245419064,0.3897773038163172
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,14,17.83674412,0.8502058383233534,0.5403460783730749,0.2915502170422787,0.07290242017006601,3.5738109944410135,0.7368855534709193,336.34,0.36445263721234467,0.019771659630136173,524.7299999999999,2.70805020110221,578.8728109876084,910.8256046387172,0.1995332576010398
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,28,40.2309246,0.8502058383233534,0.5403460783730749,0.2915502170422787,0.07290242017006601,3.5738109944410135,0.7368855534709193,336.34,0.36445263721234467,0.019771659630136173,524.7299999999999,3.367295829986474,719.7931566179087,1132.5562794576506,0.16046884671111458
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,56,47.13257936,0.8502058383233534,0.5403460783730749,0.2915502170422787,0.07290242017006601,3.5738109944410135,0.7368855534709193,336.34,0.36445263721234467,0.019771659630136173,524.7299999999999,4.04305126783455,864.2426390123135,1359.8398634234725,0.1336480896673079
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,100,49.97322048,0.8502058383233534,0.5403460783730749,0.2915502170422787,0.07290242017006601,3.5738109944410135,0.7368855534709193,336.34,0.36445263721234467,0.019771659630136173,524.7299999999999,4.61512051684126,986.5281616799876,1552.2496346343892,0.11708168321959782
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,3,13.35515012,0.8500087077673284,0.561263799448022,0.0,0.3396964121435142,3.288213305835343,0.7369224783581364,347.84000000000003,0.3396964121435142,0.01762304507819687,549.2,1.3862943611198906,318.40408886201647,482.20863057194276,0.4048662500470795
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,14,22.31833812,0.8500087077673284,0.561263799448022,0.0,0.3396964121435142,3.288213305835343,0.7369224783581364,347.84000000000003,0.3396964121435142,0.01762304507819687,549.2,2.70805020110221,621.9849701891557,941.9681819513928,0.20725753134841468
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,28,24.53845084,0.8500087077673284,0.561263799448022,0.0,0.3396964121435142,3.288213305835343,0.7369224783581364,347.84000000000003,0.3396964121435142,0.01762304507819687,549.2,3.367295829986474,773.4005062312934,1171.2801815024952,0.16668087028465106
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,56,31.35047372,0.8500087077673284,0.561263799448022,0.0,0.3396964121435142,3.288213305835343,0.7369224783581364,347.84000000000003,0.3396964121435142,0.01762304507819687,549.2,4.04305126783455,928.6080151962395,1406.33495300357,0.13882183585285915
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,100,40.85834776,0.8500087077673284,0.561263799448022,0.0,0.3396964121435142,3.288213305835343,0.7369224783581364,347.84000000000003,0.3396964121435142,0.01762304507819687,549.2,4.61512051684126,1060.0008803081005,1605.3235205780638,0.1216141154710667
238.05,0.0,94.11,186.66,7.0,949.91,847.01,3,19.93275116,0.7841209829867675,0.5619580924855491,0.0,0.2833273121387283,3.46347480821865,0.8916739480582371,332.16,0.2833273121387283,0.021074181117533716,525.82,1.3862943611198906,330.00737266459,460.4715349895829,0.40536707660816157
238.05,0.0,94.11,186.66,7.0,949.91,847.01,14,25.68987576,0.7841209829867675,0.5619580924855491,0.0,0.2833273121387283,3.46347480821865,0.8916739480582371,332.16,0.2833273121387283,0.021074181117533716,525.82,2.70805020110221,644.6513503723811,899.5059547981101,0.20751391250310838
238.05,0.0,94.11,186.66,7.0,949.91,847.01,28,30.2335226,0.7841209829867675,0.5619580924855491,0.0,0.2833273121387283,3.46347480821865,0.8916739480582371,332.16,0.2833273121387283,0.021074181117533716,525.82,3.367295829986474,801.5847723282802,1118.4809828883074,0.16688705740707266
238.05,0.0,94.11,186.66,7.0,949.91,847.01,56,39.58971192,0.7841209829867675,0.5619580924855491,0.0,0.2833273121387283,3.46347480821865,0.8916739480582371,332.16,0.2833273121387283,0.021074181117533716,525.82,4.04305126783455,962.4483543080147,1342.9399091239243,0.1389935608673428
238.05,0.0,94.11,186.66,7.0,949.91,847.01,100,44.298833,0.7841209829867675,0.5619580924855491,0.0,0.2833273121387283,3.46347480821865,0.8916739480582371,332.16,0.2833273121387283,0.021074181117533716,525.82,4.61512051684126,1098.629439034062,1532.958430873993,0.12176455423750704
250.0,0.0,95.69,187.42,5.53,956.86,861.17,3,13.81709904,0.7496799999999999,0.5421620527061818,0.0,0.2768087014377043,3.410234285607098,0.8999958196601383,345.69,0.2768087014377043,0.015996991524197982,538.64,1.3862943611198906,346.5735902799726,479.228097695535,0.39108725239869463
250.0,0.0,95.69,187.42,5.53,956.86,861.17,14,24.91766264,0.7496799999999999,0.5421620527061818,0.0,0.2768087014377043,3.410234285607098,0.8999958196601383,345.69,0.2768087014377043,0.015996991524197982,538.64,2.70805020110221,677.0125502755525,936.145874019023,0.2002038413045353
250.0,0.0,95.69,187.42,5.53,956.86,861.17,28,29.21999288,0.7496799999999999,0.5421620527061818,0.0,0.2768087014377043,3.410234285607098,0.8999958196601383,345.69,0.2768087014377043,0.015996991524197982,538.64,3.367295829986474,841.8239574966185,1164.0404954680243,0.16100814424385146
250.0,0.0,95.69,187.42,5.53,956.86,861.17,56,38.32797084,0.7496799999999999,0.5421620527061818,0.0,0.2768087014377043,3.410234285607098,0.8999958196601383,345.69,0.2768087014377043,0.015996991524197982,538.64,4.04305126783455,1010.7628169586376,1397.6423927777257,0.13409724903057255
250.0,0.0,95.69,187.42,5.53,956.86,861.17,100,42.34761592,0.7496799999999999,0.5421620527061818,0.0,0.2768087014377043,3.410234285607098,0.8999958196601383,345.69,0.2768087014377043,0.015996991524197982,538.64,4.61512051684126,1153.780129210315,1595.4010114668552,0.11747516684076872
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,3,13.54130864,0.7496706192358366,0.5091885327111765,0.0,0.3207836619898367,4.047754177166938,0.8965965469339156,312.89,0.3207836619898367,0.027837259100642404,480.91999999999996,1.3862943611198906,294.61527762519916,433.75764265080255,0.367301885509971
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,14,26.31040416,0.7496706192358366,0.5091885327111765,0.0,0.3207836619898367,4.047754177166938,0.8965965469339156,312.89,0.3207836619898367,0.027837259100642404,480.91999999999996,2.70805020110221,575.5148287382417,847.3218274228705,0.18802773024810635
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,28,31.64005364,0.7496706192358366,0.5091885327111765,0.0,0.3207836619898367,4.047754177166938,0.8965965469339156,312.89,0.3207836619898367,0.027837259100642404,480.91999999999996,3.367295829986474,715.6177097887255,1053.593192244468,0.15121585937794535
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,56,42.54756396,0.7496706192358366,0.5091885327111765,0.0,0.3207836619898367,4.047754177166938,0.8965965469339156,312.89,0.3207836619898367,0.027837259100642404,480.91999999999996,4.04305126783455,859.2292554401987,1265.0303111927524,0.12594164629129148
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,100,42.919881,0.7496706192358366,0.5091885327111765,0.0,0.3207836619898367,4.047754177166938,0.8965965469339156,312.89,0.3207836619898367,0.027837259100642404,480.91999999999996,4.61512051684126,980.8054122391045,1444.0250585144618,0.11033049534742852
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,3,13.33446584,0.7496354142164934,0.509170501022495,0.0,0.32077581799591004,4.038851601702272,0.9003685993225742,312.96,0.32077581799591004,0.033135224948875254,482.67999999999995,1.3862943611198906,294.68459234325513,433.85468325608093,0.3672888783960512
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,14,25.3727168,0.7496354142164934,0.509170501022495,0.0,0.32077581799591004,4.038851601702272,0.9003685993225742,312.96,0.32077581799591004,0.033135224948875254,482.67999999999995,2.70805020110221,575.6502312482968,847.5113909369476,0.18802107169773155
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,28,37.404073,0.7496354142164934,0.509170501022495,0.0,0.32077581799591004,4.038851601702272,0.9003685993225742,312.96,0.32077581799591004,0.033135224948875254,482.67999999999995,3.367295829986474,715.7860745802247,1053.828902952567,0.15121050443154566
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,56,44.39535964,0.7496354142164934,0.509170501022495,0.0,0.32077581799591004,4.038851601702272,0.9003685993225742,312.96,0.32077581799591004,0.033135224948875254,482.67999999999995,4.04305126783455,859.4314080035904,1265.3133247815008,0.12593718637043294
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,100,47.73931824,0.7496354142164934,0.509170501022495,0.0,0.32077581799591004,4.038851601702272,0.9003685993225742,312.96,0.32077581799591004,0.033135224948875254,482.67999999999995,4.61512051684126,981.0361682649466,1444.3481169506406,0.11032658825797857
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,3,19.51906556,0.75,0.47211829681097456,0.0,0.37050893758536735,3.8019686151115417,0.7366316565321539,336.78,0.37050893758536735,0.02327929211948453,503.61999999999995,1.3862943611198906,293.8944045574168,466.8762149379567,0.34056136276106835
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,14,31.35047372,0.75,0.47211829681097456,0.0,0.37050893758536735,3.8019686151115417,0.7366316565321539,336.78,0.37050893758536735,0.02327929211948453,503.61999999999995,2.70805020110221,574.1066426336686,912.0171467272022,0.17433882747772422
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,28,38.50033984,0.75,0.47211829681097456,0.0,0.37050893758536735,3.8019686151115417,0.7366316565321539,336.78,0.37050893758536735,0.02327929211948453,503.61999999999995,3.367295829986474,713.8667159571326,1134.0378896228447,0.14020695556554974
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,56,45.08483564,0.75,0.47211829681097456,0.0,0.37050893758536735,3.8019686151115417,0.7366316565321539,336.78,0.37050893758536735,0.02327929211948453,503.61999999999995,4.04305126783455,857.1268687809246,1361.6188059813198,0.11677277025078144
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,100,47.8151606,0.75,0.47211829681097456,0.0,0.37050893758536735,3.8019686151115417,0.7366316565321539,336.78,0.37050893758536735,0.02327929211948453,503.61999999999995,4.61512051684126,978.405549570347,1554.2802876617993,0.10229815128080509
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,3,15.43736764,0.7506364617044229,0.49228853609531087,0.0,0.34417183122506156,3.4795099842603303,0.7368894358197652,353.37,0.34417183122506156,0.019016894473215043,534.0500000000001,1.3862943611198906,321.27371818953463,489.87483838893576,0.3551111148555962
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,14,26.77235308,0.7506364617044229,0.49228853609531087,0.0,0.34417183122506156,3.4795099842603303,0.7368894358197652,353.37,0.34417183122506156,0.019016894473215043,534.0500000000001,2.70805020110221,627.5906341054372,956.9436995634879,0.18178707909289987
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,28,33.72916592,0.7506364617044229,0.49228853609531087,0.0,0.34417183122506156,3.4795099842603303,0.7368894358197652,353.37,0.34417183122506156,0.019016894473215043,534.0500000000001,3.367295829986474,780.3708085993654,1189.9013274423203,0.14619699632903602
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,56,42.69924868,0.7506364617044229,0.49228853609531087,0.0,0.34417183122506156,3.4795099842603303,0.7368894358197652,353.37,0.34417183122506156,0.019016894473215043,534.0500000000001,4.04305126783455,936.977131320657,1428.693026514695,0.12176163582486045
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,100,45.83636448,0.7506364617044229,0.49228853609531087,0.0,0.34417183122506156,3.4795099842603303,0.7368894358197652,353.37,0.34417183122506156,0.019016894473215043,534.0500000000001,4.61512051684126,1069.554179777962,1630.8451370361959,0.1066686198765291
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,3,17.22311048,0.7496916895413135,0.5098203657612812,0.0,0.31995996104317714,3.2004336218172704,0.7368047452353169,369.64,0.31995996104317714,0.015555675792663133,563.8399999999999,1.3862943611198906,348.4728135547069,512.4298476443563,0.36775765671399896
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,14,29.93015316,0.7496916895413135,0.5098203657612812,0.0,0.31995996104317714,3.2004336218172704,0.7368047452353169,369.64,0.31995996104317714,0.015555675792663133,563.8399999999999,2.70805020110221,680.7225790510626,1001.0036763354209,0.1882610468424027
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,28,29.65436276,0.7496916895413135,0.5098203657612812,0.0,0.31995996104317714,3.2004336218172704,0.7368047452353169,369.64,0.31995996104317714,0.015555675792663133,563.8399999999999,3.367295829986474,846.4371527837001,1244.6872305962002,0.151403497495297
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,56,36.96970312,0.7496916895413135,0.5098203657612812,0.0,0.31995996104317714,3.2004336218172704,0.7368047452353169,369.64,0.31995996104317714,0.015555675792663133,563.8399999999999,4.04305126783455,1016.3017971955709,1494.473470642363,0.12609792258071956
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,100,43.58177796,0.7496916895413135,0.5098203657612812,0.0,0.31995996104317714,3.2004336218172704,0.7368047452353169,369.64,0.31995996104317714,0.015555675792663133,563.8399999999999,4.61512051684126,1160.1028443183875,1705.9331478452032,0.1104674003421733
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,3,13.12072828,0.7496916895413135,0.5098203657612812,0.0,0.31995996104317714,3.2004336218172704,0.7368047452353169,369.64,0.31995996104317714,0.017178876744941025,564.4399999999999,1.3862943611198906,348.4728135547069,512.4298476443563,0.36775765671399896
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,14,24.42813468,0.7496916895413135,0.5098203657612812,0.0,0.31995996104317714,3.2004336218172704,0.7368047452353169,369.64,0.31995996104317714,0.017178876744941025,564.4399999999999,2.70805020110221,680.7225790510626,1001.0036763354209,0.1882610468424027
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,28,32.66047812,0.7496916895413135,0.5098203657612812,0.0,0.31995996104317714,3.2004336218172704,0.7368047452353169,369.64,0.31995996104317714,0.017178876744941025,564.4399999999999,3.367295829986474,846.4371527837001,1244.6872305962002,0.151403497495297
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,56,36.63875464,0.7496916895413135,0.5098203657612812,0.0,0.31995996104317714,3.2004336218172704,0.7368047452353169,369.64,0.31995996104317714,0.017178876744941025,564.4399999999999,4.04305126783455,1016.3017971955709,1494.473470642363,0.12609792258071956
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,100,44.20920112,0.7496916895413135,0.5098203657612812,0.0,0.31995996104317714,3.2004336218172704,0.7368047452353169,369.64,0.31995996104317714,0.017178876744941025,564.4399999999999,4.61512051684126,1160.1028443183875,1705.9331478452032,0.1104674003421733
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,3,13.62404576,0.9349983460138935,0.48678205459398954,0.0,0.47937656075088264,3.539518900343642,0.7368321333838576,348.39,0.47937656075088264,0.0216998191681736,525.54,1.3862943611198906,251.44607121992576,482.97109247055863,0.3511390280782447
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,14,21.60128308,0.9349983460138935,0.48678205459398954,0.0,0.47937656075088264,3.539518900343642,0.7368321333838576,348.39,0.47937656075088264,0.0216998191681736,525.54,2.70805020110221,491.18614547591886,943.4576095619989,0.1797537041210917
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,28,27.77209328,0.9349983460138935,0.48678205459398954,0.0,0.47937656075088264,3.539518900343642,0.7368321333838576,348.39,0.47937656075088264,0.0216998191681736,525.54,3.367295829986474,610.7601176429466,1173.1321942089876,0.14456171336628446
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,56,35.57006684,0.9349983460138935,0.48678205459398954,0.0,0.47937656075088264,3.539518900343642,0.7368321333838576,348.39,0.47937656075088264,0.0216998191681736,525.54,4.04305126783455,733.3286389598308,1408.5586312008788,0.1203996739954052
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,100,45.3675208,0.9349983460138935,0.48678205459398954,0.0,0.47937656075088264,3.539518900343642,0.7368321333838576,348.39,0.47937656075088264,0.0216998191681736,525.54,4.61512051684126,837.0905593446677,1607.8618368623263,0.1054754806115354
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,3,7.31534036,0.9350142825752583,0.4874004925262012,0.12945993929328217,0.34926407422255307,3.5424407523631674,0.736879365678686,349.22,0.47872401351583527,0.023452265047820855,527.6200000000001,1.3862943611198906,252.36102549826487,484.12171679028825,0.3515851367471944
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,14,21.50475644,0.9350142825752583,0.4874004925262012,0.12945993929328217,0.34926407422255307,3.5424407523631674,0.736879365678686,349.22,0.47872401351583527,0.023452265047820855,527.6200000000001,2.70805020110221,492.9734586086463,945.7052912289139,0.1799820743086015
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,28,31.2677366,0.9350142825752583,0.4874004925262012,0.12945993929328217,0.34926407422255307,3.5424407523631674,0.736879365678686,349.22,0.47872401351583527,0.023452265047820855,527.6200000000001,3.367295829986474,612.9825328907377,1175.9270497478765,0.1447453734791573
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,56,43.49904084,0.9350142825752583,0.4874004925262012,0.12945993929328217,0.34926407422255307,3.5424407523631674,0.736879365678686,349.22,0.47872401351583527,0.023452265047820855,527.6200000000001,4.04305126783455,735.9970527966015,1411.9143637531818,0.12055263716387447
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,100,48.67011084,0.9350142825752583,0.4874004925262012,0.12945993929328217,0.34926407422255307,3.5424407523631674,0.736879365678686,349.22,0.47872401351583527,0.023452265047820855,527.6200000000001,4.61512051684126,840.1365388857829,1611.6923868913047,0.10560948316465507
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,3,7.39807748,0.9375296068214117,0.47213359176979275,0.12589831519308184,0.3705084240345907,3.801956733106465,0.7366302738712065,335.35,0.49640673922767253,0.03229461756373937,504.51000000000005,1.3862943611198906,234.1173917059271,464.8938140015553,0.3405723957416872
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,14,23.5111316,0.9375296068214117,0.47213359176979275,0.12589831519308184,0.3705084240345907,3.801956733106465,0.7366302738712065,335.35,0.49640673922767253,0.03229461756373937,504.51000000000005,2.70805020110221,457.33551796214124,908.1446349396263,0.1743444754375781
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,28,31.11605188,0.9375296068214117,0.47213359176979275,0.12589831519308184,0.3705084240345907,3.801956733106465,0.7366302738712065,335.35,0.49640673922767253,0.03229461756373937,504.51000000000005,3.367295829986474,568.6689197681158,1129.2226565859642,0.1402114977737757
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,56,39.14844728,0.9375296068214117,0.47213359176979275,0.12589831519308184,0.3705084240345907,3.801956733106465,0.7366302738712065,335.35,0.49640673922767253,0.03229461756373937,504.51000000000005,4.04305126783455,682.7904981118988,1355.8372426683165,0.11677655327449422
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,100,48.15300384,0.9375296068214117,0.47213359176979275,0.12589831519308184,0.3705084240345907,3.801956733106465,0.7366302738712065,335.35,0.49640673922767253,0.03229461756373937,504.51000000000005,4.61512051684126,779.4015528841519,1547.6806653227165,0.10230146537818616
290.35,0.0,96.18,168.08,9.41,961.18,865.0,3,22.50449664,0.5788875495092131,0.4348433498046723,0.0,0.2488293276071715,3.292728223436288,0.8999354959528912,386.53000000000003,0.2488293276071715,0.024344811528212558,564.02,1.3862943611198906,402.51056775116024,535.8443594036713,0.31367317216337276
290.35,0.0,96.18,168.08,9.41,961.18,865.0,14,34.67374804,0.5788875495092131,0.4348433498046723,0.0,0.2488293276071715,3.292728223436288,0.8999354959528912,386.53000000000003,0.2488293276071715,0.024344811528212558,564.02,2.70805020110221,786.2823758900267,1046.7426442320373,0.16057433116553219
290.35,0.0,96.18,168.08,9.41,961.18,865.0,28,34.73580088,0.5788875495092131,0.4348433498046723,0.0,0.2488293276071715,3.292728223436288,0.8999354959528912,386.53000000000003,0.2488293276071715,0.024344811528212558,564.02,3.367295829986474,977.6943442365729,1301.560857164672,0.12913725783529362
